Tag;Datum;Zeit;Hallennummer;Inhalt Tooltip Halle;Spielnummer;Liga;Staffelkurzbezeichnung;Heimmannschaft;Gastmannschaft;Ergebnis;Halbzeitergebnis;SR A; Verein SR A; SR B; Verein SR B; SR C; Verein SR C; SR D; Verein SR D
Sun.;22.10.2017;17:00;601133;Hambühren, Hauptschule und O-Stufe;114030;LL F;Landesliga F Lüneburg;TUS Oldau Ovelgönne;HSG Lachte-Lutter;="0:0";="0:0";Sievers Karsten;MTV Schwarmstedt;;;;;;
Sun.;22.10.2017;17:00;609150;Sottrum, Wilhelm-Schröder-SZ ;106040;LL M;Landesliga M Bremen;TV Sottrum;VfL Fredenbeck III;="0:0";="0:0";Hamann Jens;HSG Schwanewede/Neuenkirchen;Wachowiak Nikolai;HSG Schwanewede/Neuenkirchen;;;;
Sun.;22.10.2017;17:00;406127;Rinteln, Kreissporthalle ;111041;LL M;Landesliga M Hannover;HSG Exten-Rinteln;TUS GW Himmelsthür;="0:0";="0:0";Fröhlich Jonas;Lehrter SV;Machate Hendrik;Lehrter SV;;;;
Sun.;22.10.2017;17:00;405119;Alfeld, SH BBS;111040;LL M;Landesliga M Hannover;SV Alfeld;TuS Bothfeld v. 1904 e.V.;="0:0";="0:0";Brockmann Rainer;HSG Langenhagen;Scharf Yannick;TUS Vinnhorst;;;;
Sun.;22.10.2017;17:00;609140;Achim, Gymnasium;135028;LL MJA;Landesliga MJA Nord;SG Achim/Baden;ATSV Habenhausen;="0:0";="0:0";Mechau Volker;HSG Schwanewede/Neuenkirchen;Mechau Annika;HSG Schwanewede/Neuenkirchen;;;;
Sun.;22.10.2017;17:00;603110;Hollenstedt, Max-Schmeling-Hallen (Halle1);136028;LL MJA;Landesliga MJA Ost;TUS Jahn Hollenstedt;TSV Wietzendorf;="0:0";="0:0";Petersen Christian;MTV Eyendorf;Mädge Cord;MTV Eyendorf;;;;
Sun.;22.10.2017;17:00;808132;Georgsmarienhütte, SZ ;138027;LL MJA;Landesliga MJA West;TV Georgsmarienhütte;TV 01 Bohmte;="0:0";="0:0";Orfert Michael;TSG 07 Burg Gretesch;Schulze Michael;TSG 07 Burg Gretesch;;;;
Sun.;22.10.2017;17:00;202111;Wittingen, Realschule;177027;LL WJB;Landesliga WJB Süd;JSG Wittingen/Stöcken;SV Wacker Osterwald;="0:0";="0:0";Hofmeister Wilfried;MTV Vater Jahn Peine;Wodarz Carsten;MTV Vater Jahn Peine;;;;
Sun.;22.10.2017;17:00;603118;Tostedt, SH Schützenstraße;102040;OL F;Oberliga F Niedersachsen;MTV Tostedt;MTV Rohrsen;="0:0";="0:0";Bujalla Heiko;TV Oyten;Hustedt Volkmar;TSV Daverden;;;;
Sun.;22.10.2017;17:00;813047; Elsfleth, Stadthalle;107039;OL F;Oberliga F Nordsee;Elsflether TB;TV Dinklage;="0:0";="0:0";Wolter Manuel;Eickener SpVg;Wolter Mirco;Osnabrücker SC;;;;
Sun.;22.10.2017;17:00;101105;Bremen-Habenhausen, Hinni-Schwenker-Halle;107041;OL F;Oberliga F Nordsee;ATSV Habenhausen;HSG Hude/Falkenburg;="0:0";="0:0";Gil Lukas;TSG Hatten-Sandkrug;Idel Simon;TSG Hatten-Sandkrug;;;;
Sun.;22.10.2017;17:00;609145;Oyten, SH 1 ;107040;OL F;Oberliga F Nordsee;TV Oyten II;HSG PHOENIX;="0:0";="0:0";Kahler Fabian;TV Neerstedt;Witte Marcel;TV Neerstedt;;;;
Sun.;22.10.2017;17:00;206115;Nörten-Hardenberg, SH II;101043;OL M;Oberliga M Niedersachsen;HSG Plesse-Hardenberg;HF Helmstedt-Büddenstedt;="0:0";="0:0";Bartel Volker;HSG Hannover-West;Weiß Frank-Joachim;HSG Hannover-West;;;;
Sun.;22.10.2017;17:00;813055;Edewecht, Heinz zu Jührden - Halle;302026;ROL MJA (Ü);ROL MJA Nordwest;VfL Edewecht;SV Eintracht Wiefelstede;="0:0";="0:0";Voskamp Frank;HSG Blexer TB/SV Nordenham;Voskamp Bernd;HSG Blexer TB/SV Nordenham;;;;
Sun.;22.10.2017;17:00;803119;Herzlake, SZ ;403021;ROL WJA (Ü);ROL WJA West;HSG Haselünne/Herzlake;SV Schwarz-Gelb Lähden;="0:0";="0:0";Falk Bastian;SV Sigiltra Sögel;Neumann Daniel;SV Sigiltra Sögel;;;;
Sun.;22.10.2017;17:00;207102;Hattorf, SH Dorfgemeinschaftsanlage;104037;VL M;Verbandsliga M Niedersachsen;HSG Oha;Eintracht Hildesheim II;="0:0";="0:0";Brinkmeyer Sina;VfL Hameln;Specht Ann-Cathrin;VfL Hameln;;;;
Sun.;22.10.2017;17:00;206104;Katlenburg, SH Burgberg;104039;VL M;Verbandsliga M Niedersachsen;HSG Rhumetal;VfB Fallersleben;="0:0";="0:0";Steinbarth Roman;VfL Hameln;Steinbarth Tino;VfL Hameln;;;;
Sun.;22.10.2017;17:00;201128;Braunschweig, SH Ottenroder Str.;104038;VL M;Verbandsliga M Niedersachsen;MTV Braunschweig II;MTV Geismar;="0:0";="0:0";Foltyn Thomas;Garbsener SC;Schmidt Markus;Garbsener SC;;;;
Sun.;22.10.2017;17:00;608104;Bützfleth;105043;VL M;Verbandsliga M Nordsee;HSG Bützfleth/Drochtersen;TuS Haren;="0:0";="0:0";Kothe Thomas;SG Achim/Baden;Lakemann Dennis;JH MoIn Wesermarsch;;;;
Sun.;22.10.2017;17:00;803136;Neuenhaus, SH Boussy-Saint-Antoine;174036;VR OL WJB;Vor. Oberliga WJB West;SG Neuenhaus/Uelsen;BV Garrel e.V.;="0:0";="0:0";Orth Luisa;Sportclub Ihrhove 07;Reents Carina;Sportclub Ihrhove 07;;;;
Sun.;22.10.2017;17:15;808103;Osnabrück, KGS Osnabrück-Schinkel;301024;ROL MJA (Ü);ROL MJA Südwest;TSG 07 Burg Gretesch;TUS Lemförde;="0:0";="0:0";Mathussek Christoph;TV 01 Bohmte;;;;;;
Sun.;22.10.2017;18:00;403261;Hannover, GS Wendlandstrasse;410015;ROL WJA (Ü);RL WJA Hannover;HSV Nordstars II;SC Germania List;="0:0";="0:0";TS Großburgwedel SR;TS Großburgwedel;;;;;;
Sun.;22.10.2017;18:00;405124;Sarstedt, SH SZ;310020;ROL MJA (Ü);ROL MJA H Ost;TKJ Sarstedt;Lehrter SV;="0:0";="0:0";JSG Bördehandball-Ost SR;JSG Bördehandball-Ost;;;;;;
Sun.;22.10.2017;18:35;403201;Barsinghausen, Glück-Auf-Halle;308013;ROL MJA (Ü);ROL MJA H West;HV Barsinghausen;HSG Langenhagen;="0:0";="0:0";Drobig Jessica;HSG Exten-Rinteln;Meier Ayleen;HSG Exten-Rinteln;;;;
Tue.;24.10.2017;17:50;813020; Brettorf, SH;406026;ROL WJA (Ü);ROL WJA Nordwest;TV Neerstedt;SV Ofenerdiek;="0:0";="0:0";Neumann Michael;HSG Hude/Falkenburg;Woltjen Katharina;HSG Hude/Falkenburg;;;;
Thu.;26.10.2017;18:00;403277;Hannover, Sporthalle Vinnhorst;308010;ROL MJA (Ü);ROL MJA H West;HSV Nordstars;Garbsener SC;="0:0";="0:0";Culmann Andreas;Hannover Handball;Kleinemas Olaf;Hannover Handball;;;;
Thu.;26.10.2017;18:00;813005;Oldenburg-Haarentor, VSH I OTB ;302005;ROL MJA (Ü);ROL MJA Nordwest;JMSG DSC/OTB Oldenburg;TV Cloppenburg;="0:0";="0:0";Lasse Oliver;HSG Hude/Falkenburg;Teubner Detlef;VfL Rastede;;;;
Thu.;26.10.2017;19:30;809126;Lohne, SH;301017;ROL MJA (Ü);ROL MJA Südwest;JMSG Lohne-Dinklage;SSC Dodesheide;="0:0";="0:0";Damm Stefan;HSG Wagenfeld/Wetschen;;;;;;
Fri.;27.10.2017;19:30;203120;Bovenden, SH;109041;LL M;Landesliga M Braunschweig;SG Spanbeck/Billingshausen;HSG Nord Edemissen;="0:0";="0:0";Elsner Manuel;TSV Landolfshausen;Hennemann Goetz;TSV Landolfshausen;;;;
Fri.;27.10.2017;19:30;813006;Oldenburg, Robert-Schumann-Halle ;107042;OL F;Oberliga F Nordsee;VfL Oldenburg III;HSG Wilhelmshaven;="0:0";="0:0";Fuhrmann Alexander;TV Cloppenburg;Muth Daniel;TV Cloppenburg;;;;
Fri.;27.10.2017;20:00;608104;Bützfleth;108033;LL F;Landesliga F Bremen;HSG Bützfleth/Drochtersen;VfL Stade II;="0:0";="0:0";Ahlf Fabian;VfL Horneburg;Hebestreit Marcel;TUS Jahn Hollenstedt;;;;
Fri.;27.10.2017;20:00;203121;Rosdorf, SH;101044;OL M;Oberliga M Niedersachsen;HG Rosdorf-Grone;TV Jahn Duderstadt;="0:0";="0:0";Ede Oliver;HG ELM;Schönfeldt Stephan;TSV Schöppenstedt;;;;
Sat.;28.10.2017;12:45;809140;Vechta-West, SH ;135029;LL MJA;Landesliga MJA Nord;SFN Vechta;JSG Altenw./Otternd.;="0:0";="0:0";Behrens Niklas;HSG Barnstorf/Diepholz;Bösking Sören;HSG Barnstorf/Diepholz;;;;
Sat.;28.10.2017;13:00;802135;Norden, BBS Conerusschule;165024;LL WJA;Landesliga WJA Nord;TuRa Marienhafe;VfL Stade;="0:0";="0:0";Humke Jens;VfL Oldenburg;Otten Jens;VfL Oldenburg;;;;
Sat.;28.10.2017;13:30;204108;Langelsheim, Sporthalle;307017;ROL MJA (Ü);ROL MJA Süd;HSG Langelsheim/Astf.;HSG Oha;="0:0";="0:0";Kniza Andreas;MTV Groß Lafferde;Tieftrunk Oliver-Dirk;HSG Lengede/Gadenstedt;;;;
Sat.;28.10.2017;13:30;602175;Langen, SH Schulzentrum;401015;ROL WJA (Ü);ROL WJA Mitte;JSG Geestland;SV Werder Bremen II;="0:0";="0:0";Schade Susanne;Hagener SV;;;;;;
Sat.;28.10.2017;14:00;406131;Bad Nenndorf, SH Waltringhausen ;136029;LL MJA;Landesliga MJA Ost;HSG Schaumburg-Nord;TSV Anderten II;="0:0";="0:0";Holze Christoph;SC Germania List;Niedung Stephan;SC Germania List;;;;
Sat.;28.10.2017;14:00;403381;Sehnde, Feldstr.;147034;LL MJB;Landesliga MJB Süd;TV E. Sehnde;HSG Deister Süntel;="0:0";="0:0";Lanocha Peter;TSG Emmerthal;Zahn Heinz-Dieter;VfL Hameln;;;;
Sat.;28.10.2017;14:00;608156;Bremervörde, SH Realschule;401020;ROL WJA (Ü);ROL WJA Mitte;TSV Bremervörde;TuSG Ritterhude II;="0:0";="0:0";Schulz Sönke;VfL Stade;;;;;;
Sat.;28.10.2017;14:00;601115;Celle, Herm.-Billung-Gymnasium;408042;ROL WJA (Ü);ROL WJA Nordost;SV Garßen-Celle;TSV Wietzendorf;="0:0";="0:0";VfL Westercelle SR;VfL Westercelle;;;;;;
Sat.;28.10.2017;14:30;101134;Bremen-Findorff, BSA Findorff Nürnberger Str.;135030;LL MJA;Landesliga MJA Nord;SG Findorff;SG Achim/Baden;="0:0";="0:0";Dylla Frank;SV Werder Bremen;Zapff Alexander;SV Werder Bremen;;;;
Sat.;28.10.2017;14:30;101122;Bremen-Hemelingen, Bezirkssportanlage Hemelingen;135031;LL MJA;Landesliga MJA Nord;SG Arbergen-Mahndorf;TSV Bremervörde;="0:0";="0:0";Korsch Stefan;TV Langen;Reinke Stephan;TV Langen;;;;
Sat.;28.10.2017;14:30;203121;Rosdorf, SH;137030;LL MJA;Landesliga MJA Süd;HG Rosdorf-Grone;TV E. Sehnde;="0:0";="0:0";Langner Martin;VSSG Sudershausen;Weidanz Axel;MTV Moringen;;;;
Sat.;28.10.2017;14:30;809107;Dinklage, SH 1 SZ ;164019;VR OL WJA;Vor. Oberliga WJA Süd;TV Dinklage;HSG Osnabrück;="0:0";="0:0";Gardianczik Manfred;SVGO Bremen;Heumann Guido;SVGO Bremen;;;;
Sat.;28.10.2017;14:45;809140;Vechta-West, SH ;120026;LK WE F;Landesklasse WE F Süd;SFN Vechta II;TV Dinklage II;="0:0";="0:0";Haskamp Thomas;SV Holdorf;Ortmann Johannes;SV Holdorf;;;;
Sat.;28.10.2017;15:00;203142;Dransfeld, SH;110030;LL F;Landesliga F Braunschweig;SC Dransfeld;SG Zweidorf/Bortfeld;="0:0";="0:0";Hartmann Thomas;HSG Rhumetal;Koch Torsten;HSG Rhumetal;;;;
Sat.;28.10.2017;15:00;403254;Hannover, SZ Ahlem;112028;LL F;Landesliga F Hannover;HSG Hannover-West;TUS Altwarmbüchen;="0:0";="0:0";Brockmann Rainer;HSG Langenhagen;Scharf Yannick;TUS Vinnhorst;;;;
Sat.;28.10.2017;15:00;101130;Bremen-Hastedt, VH Hastedter TSV;106041;LL M;Landesliga M Bremen;SG HC Bremen/Hastedt II;TV Sottrum;="0:0";="0:0";Lüßen Stefan;SG Findorff;Petereit Sören;SG Findorff;;;;
Sat.;28.10.2017;15:00;201128;Braunschweig, SH Ottenroder Str.;137031;LL MJA;Landesliga MJA Süd;MTV Braunschweig;HG ELM;="0:0";="0:0";Schmidt Jan;VfL Wittingen;Schmidt Nick;VfL Wittingen;;;;
Sat.;28.10.2017;15:00;101103;Bremen-Arsten, Vereinsporthalle TuS Komet Arsten;176027;LL WJB;Landesliga WJB Ost;TuS Komet Arsten;JH MoIn;="0:0";="0:0";Röwer Lars;ATSV Habenhausen;;;;;;
Sat.;28.10.2017;15:00;402130;Hameln, Hohes Feld;102041;OL F;Oberliga F Niedersachsen;MTV Rohrsen;MTV VJ Peine;="0:0";="0:0";Grabanica Burim;HSG Schaumburg-Nord;Moch Mark;HSG Schaumburg-Nord;;;;
Sat.;28.10.2017;15:00;403201;Barsinghausen, Glück-Auf-Halle;308008;ROL MJA (Ü);ROL MJA H West;HV Barsinghausen;RSV Seelze;="0:0";="0:0";Höltje Gunnar;HSG Wennigsen/Gehrden;;;;;;
Sat.;28.10.2017;15:00;805110;Zetel, GS Zetel-Neuenburg;406022;ROL WJA (Ü);ROL WJA Nordwest;HSG Neuenburg/Bockhorn;VfL Rastede;="0:0";="0:0";Eden Anne;HSG Wilhelmshaven;Eden Dana;HSG Wilhelmshaven;;;;
Sat.;28.10.2017;15:00;813047; Elsfleth, Stadthalle;134018;VR OL MJA;Vor. Oberliga MJA West;Elsflether TB;SG HC Bremen/Hastedt;="0:0";="0:0";Schweier Jan;spielfrei;;;;;;
Sat.;28.10.2017;15:15;808132;Georgsmarienhütte, SZ ;148029;LL MJB;Landesliga MJB West;TV Georgsmarienhütte;TUS Bramsche;="0:0";="0:0";Livermore Keith;TSV Wallenhorst;Mahnke Uwe;TSV Wallenhorst;;;;
Sat.;28.10.2017;15:30;813057;Bad Zwischenahn-Petersfehn, SPZ;117031;LK WE M;Landesklasse WE M Nord;SG SV F-fehn./TuS P-fehn;VfL Oldenburg;="0:0";="0:0";Jürrens Tim;TuRa Marienhafe;Peters Jule Kaatje;TSV Germania Holterfehn;;;;
Sat.;28.10.2017;15:30;809146;Wagenfeld, SZ ;115136;LL M;Landesliga M Weser/Ems;HSG Wagenfeld/Wetschen;TV Dinklage;="0:0";="0:0";Kossen Friedrich;HSG Grüppenbühren/Bookholzberg;Quahs Heinz;HSG Grüppenbühren/Bookholzberg;;;;
Sat.;28.10.2017;15:45;602175;Langen, SH Schulzentrum;175002;LL WJB;Landesliga WJB Nord;JSG Geestland;TV Neerstedt;="0:0";="0:0";Bohling Jens;HSG Cluvenhagen/Langwedel;Lühning Heiko;TSV Walle;;;;
Sat.;28.10.2017;15:50;808146;Melle, Sporthalle Eicken-Bruche;168025;LL WJA;Landesliga WJA West;JSG Eicken-Buer-Oldendorf;SV SW Osterfeine;="0:0";="0:0";Reinke Max;TV Dinklage;Winter Christoph;TV Dinklage;;;;
Sat.;28.10.2017;16:00;809116;Goldenstedt, SZ ;119030;LK WE F;Landesklasse WE F Nord ;TUS FRISIA Goldenstedt II;Wilhelmshavener HV;="0:0";="0:0";Austen Jan-Niklas;SFN Vechta;Büssing Roman;SFN Vechta;;;;
Sat.;28.10.2017;16:00;203102;Geismar, SH I;110031;LL F;Landesliga F Braunschweig;MTV Geismar;VfL Lehre;="0:0";="0:0";Bode Reinhard;Northeimer HC;Schmidt Michael;Northeimer HC;Wolter Hubert;Northeimer HC;;
Sat.;28.10.2017;16:00;607116;Wietzendorf, SH;136030;LL MJA;Landesliga MJA Ost;TSV Wietzendorf;Handballverein Lüneburg;="0:0";="0:0";Hnyk Eike;SG Adendorf/Scharnebeck;Holzwarth Jannik;SG Adendorf/Scharnebeck;;;;
Sat.;28.10.2017;16:00;609117;Cluvenhagen, SH ;166023;LL WJA;Landesliga WJA Ost;HSG Cluvenhagen/Langwedel;TSV Neustadt;="0:0";="0:0";Voigts Steffen;ATSV Habenhausen;;;;;;
Sat.;28.10.2017;16:00;808134;Hagen a.T.W., SH -Gellenbeck;168027;LL WJA;Landesliga WJA West;SG Teuto Handball;ASC GW Itterbeck;="0:0";="0:0";Schmidt Daniel;TUS Blau-Weiß Lohne;Westendorf Paul;TUS Blau-Weiß Lohne;;;;
Sat.;28.10.2017;16:00;809143; Lemförde, SZ;168026;LL WJA;Landesliga WJA West;TUS Lemförde;Grün-Weiß Mühlen;="0:0";="0:0";Bramlage Marco;TV Dinklage;Seelhorst Philip;TV Dinklage;;;;
Sat.;28.10.2017;16:00;809126;Lohne, SH;168028;LL WJA;Landesliga WJA West;TUS Blau-Weiß Lohne;SFN Vechta;="0:0";="0:0";Herzog Bärbel;Grün-Weiß Mühlen;Rechtien Melanie;Grün-Weiß Mühlen;;;;
Sat.;28.10.2017;16:00;808104;Osnabrück, Vereins-SH OSC ;405007;ROL WJA (Ü);ROL WJA Südwest;HSG Osnabrück II;JMSG Cappeln/Höltinghausen;="0:0";="0:0";Möller Olaf;TV Georgsmarienhütte;Heddergott Michel;TV Georgsmarienhütte;;;;
Sat.;28.10.2017;16:30;203121;Rosdorf, SH;102042;OL F;Oberliga F Niedersachsen;HG Rosdorf-Grone;HSG Heidmark;="0:0";="0:0";Gottfried Thorsten;TSV Blau-Weiß Adelebsen;Süßmann Dennis;MTV Geismar;;;;
Sat.;28.10.2017;16:30;809107;Dinklage, SH 1 SZ ;107043;OL F;Oberliga F Nordsee;TV Dinklage;TV Cloppenburg;="0:0";="0:0";Eilers Max;TSV Großenkneten;Jandt Phillip;TSG Hatten-Sandkrug;;;;
Sat.;28.10.2017;16:30;602139;Cuxhaven, SH Franzenburg;107044;OL F;Oberliga F Nordsee;TSV Altenwalde;ATSV Habenhausen;="0:0";="0:0";Hesselbarth Georg;TV Schiffdorf;Schminke Stefan;SG Findorff;;;;
Sat.;28.10.2017;16:30;204107;Hornburg, Sporthalle;306026;ROL MJA (Ü);ROL MJA Südost;MTV Eintracht Hornburg;HSG Müden-Seershausen;="0:0";="0:0";Fromme Kurt;HSG Liebenburg-Salzgitter;Walter Dennis;HSG Liebenburg-Salzgitter;;;;
Sat.;28.10.2017;16:45;406110;Nienburg, SH Meerbachhalle;166024;LL WJA;Landesliga WJA Ost;HSG Nienburg II;SG Luhdorf/Scharmbeck;="0:0";="0:0";Bravi Gregor;Hannoverscher SC v. 1893;Bravi Robert;Hannoverscher SC v. 1893;;;;
Sat.;28.10.2017;17:00;805112;Varel, SH Varel-Obenstrohe;119032;LK WE F;Landesklasse WE F Nord ;SG Obenstrohe/Dangastermoor;HSG Harpst./Wildesh.;="0:0";="0:0";Doornebosch Jan Rudolph;SG Moorsum;Hippen Garrelt;HSG Ihlow/Riepe;;;;
Sat.;28.10.2017;17:00;805110;Zetel, GS Zetel-Neuenburg;119033;LK WE F;Landesklasse WE F Nord ;HSG Neuenburg/Bockhorn;HSG Hude/Falkenburg II;="0:0";="0:0";Eden Anne;HSG Wilhelmshaven;Eden Dana;HSG Wilhelmshaven;;;;
Sat.;28.10.2017;17:00;806109;Emden, SH BBS II;117032;LK WE M;Landesklasse WE M Nord;HSG Emden;TV Neerstedt II;="0:0";="0:0";Brandt Gerhard;Sportclub Ihrhove 07;Düßmann Egon;Sportclub Ihrhove 07;;;;
Sat.;28.10.2017;17:00;808154;Ankum, Ballsporthalle ;118026;LK WE M;Landesklasse WE M Süd;SV Quitt Ankum;THC Westerkappeln;="0:0";="0:0";Schmidt Heiner;SG Obenstrohe/Dangastermoor;Toepler Jochen;SG VTB/Altjührden;;;;
Sat.;28.10.2017;17:00;201125;Braunschweig, SH Güldenstraße ;110032;LL F;Landesliga F Braunschweig;BTSV Eintr. Braunschweig;MTV Braunschweig;="0:0";="0:0";Ede Oliver;HG ELM;Schönfeldt Stephan;TSV Schöppenstedt;;;;
Sat.;28.10.2017;17:00;401166;Sulingen, SH SZ;108028;LL F;Landesliga F Bremen;TuS Sulingen;SG HC Bremen/Hastedt;="0:0";="0:0";Wallat Markus;HSG Mittelweser/Eystrup;Marcik Daniel;HSG Mittelweser/Eystrup;;;;
Sat.;28.10.2017;17:00;102102;Bremerhaven, SZ C.v.O. Halle Bürgerpark;108029;LL F;Landesliga F Bremen;HG Bremerhaven;HSG Delmenhorst;="0:0";="0:0";Schäfer Björn;HSG Schwanewede/Neuenkirchen;;;;;;
Sat.;28.10.2017;17:00;406148;Liebenau, SH St.-Laurentius-Schule;112029;LL F;Landesliga F Hannover;HSG Nienburg;TuS Bothfeld v. 1904 e.V.;="0:0";="0:0";Klahr Thorsten;MTV Auhagen e. V.;Schöttelndreier Norbert;MTV Auhagen e. V.;;;;
Sat.;28.10.2017;17:00;603106;Eyendorf, Gerhard-Langer-SH;114031;LL F;Landesliga F Lüneburg;MTV Eyendorf;TUS Oldau Ovelgönne;="0:0";="0:0";Exner Michael;HBV 91 Celle;Pott Andreas;HSG Seevetal;;;;
Sat.;28.10.2017;17:00;402130;Hameln, Hohes Feld;111042;LL M;Landesliga M Hannover;MTV Rohrsen;TUS GW Himmelsthür;="0:0";="0:0";Thiele Marko;HSG Fuhlen-Hessisch Oldendorf;Weber Marc;HSG Fuhlen-Hessisch Oldendorf;;;;
Sat.;28.10.2017;17:00;605150;Lüneburg, SH Oedeme;113039;LL M;Landesliga M Lüneburg;Handballverein Lüneburg;MTV Dannenberg;="0:0";="0:0";Matthies Bernd;TUS Jahn Hollenstedt;Schmidt Sebastian;TUS Jahn Hollenstedt;;;;
Sat.;28.10.2017;17:00;203140;Hann.-Münden, SH Gymnasium;137032;LL MJA;Landesliga MJA Süd;JSG Münden/Volkmarsh.;JMSG Geismar/Göttingen;="0:0";="0:0";Gloth Sven;MTV Moringen;Goldmann Marvin;MTV Moringen;;;;
Sat.;28.10.2017;17:00;603110;Hollenstedt, Max-Schmeling-Hallen (Halle1);102043;OL F;Oberliga F Niedersachsen;TUS Jahn Hollenstedt;HSG Schaumburg-Nord;="0:0";="0:0";Kohlmeyer Jens;TSV Wietzendorf;Rabe Christian;TSV Wietzendorf;;;;
Sat.;28.10.2017;17:00;602173;Cadenberge, SH Schulzentrum;303032;ROL MJA (Ü);ROL MJA Nord;TSV Germania Cadenberge;HV Grasberg;="0:0";="0:0";Huster Steffen;TSV Otterndorf;;;;;;
Sat.;28.10.2017;17:00;803119;Herzlake, SZ ;403001;ROL WJA (Ü);ROL WJA West;HSG Haselünne/Herzlake;HSG Haselünne/Herzlake II;="0:0";="0:0";;;;;;;;
Sat.;28.10.2017;17:15;204108;Langelsheim, Sporthalle;109042;LL M;Landesliga M Braunschweig;HSG Langelsheim/Astf.;MTV Braunschweig III;="0:0";="0:0";Diedrich Carsten;SV Schedetal/TSG Münden;Görres Matthias;SV Schedetal/TSG Münden;;;;
Sat.;28.10.2017;17:15;601106;Bergen, Am Heisterkamp;102044;OL F;Oberliga F Niedersachsen;TUS Bergen;Northeimer HC;="0:0";="0:0";Männich Doreen;HSG Deister Süntel;Tvrdonova Dominika;HSG Deister Süntel;;;;
Sat.;28.10.2017;17:30;802102;Aurich-Mitte, SH;117033;LK WE M;Landesklasse WE M Nord;OHV Aurich II;HSG Blexer TB/SVN;="0:0";="0:0";De Vries Stefan;SG Moorsum;Schwab Michael;SG Moorsum;;;;
Sat.;28.10.2017;17:30;803138;Nordhorn-Mitte, KSH I Euregium ;116030;LL F;Landesliga F Weser/Ems;SV Vorwärts Nordhorn;Grün-Weiß Mühlen;="0:0";="0:0";Boje David;TS Hoykenkamp;Petrocelli Roberto;TS Hoykenkamp;;;;
Sat.;28.10.2017;17:30;609144;Langwedel, SZ;106042;LL M;Landesliga M Bremen;TSV Daverden;TV Gut Heil Spaden;="0:0";="0:0";Bornus Julian;SV Werder Bremen;Stark Manfred;SV Werder Bremen;;;;
Sat.;28.10.2017;17:30;803150;Schüttorf, SH Jahn;115042;LL M;Landesliga M Weser/Ems;FC Schüttorf 09;TvdH Oldenburg II;="0:0";="0:0";Meyer Zur Heide Arend;HSG Grönegau-Melle;Wessendorf Oliver;HSG Grönegau-Melle;;;;
Sat.;28.10.2017;17:30;813071;Friesoythe, SH Großen Kamp ;115041;LL M;Landesliga M Weser/Ems;HSG Altes Amt Friesoythe;HSG Wilhelmshaven;="0:0";="0:0";Kleine-Kuhlmann Berthold;TUS Bramsche;Schulz Harald;TUS Bramsche;;;;
Sat.;28.10.2017;17:30;813057;Bad Zwischenahn-Petersfehn, SPZ;107045;OL F;Oberliga F Nordsee;SG SV F-fehn./TuS P-fehn;BV Garrel e.V.;="0:0";="0:0";Kupski Carsten;Wilhelmshavener Handballverein;Oldenburg Robert;Wilhelmshavener Handballverein;;;;
Sat.;28.10.2017;17:30;803157;Uelsen, SZ Eschweg ;105044;VL M;Verbandsliga M Nordsee;SG Neuenhaus/Uelsen;TuRa Marienhafe;="0:0";="0:0";Wolter Manuel;Eickener SpVg;Wolter Mirco;Osnabrücker SC;;;;
Sat.;28.10.2017;17:45;405108;Hildesheim, SH Steinberg;112030;LL F;Landesliga F Hannover;Sportfreunde Söhre;HSG Fuhlen-Hessisch Old.;="0:0";="0:0";Dahncke Jens;SV Wacker Osterwald;Pfingsten Heike;SV Wacker Osterwald;;;;
Sat.;28.10.2017;18:00;805115;Schortens-Heidmühle, SZ ;119034;LK WE F;Landesklasse WE F Nord ;HG Jever/Schortens;TuRa Marienhafe;="0:0";="0:0";Geisler Ralf;TS Hoykenkamp;Grimm Raimond;TS Hoykenkamp;;;;
Sat.;28.10.2017;18:00;809146;Wagenfeld, SZ ;120027;LK WE F;Landesklasse WE F Süd;HSG Wagenfeld/Wetschen;TV 01 Bohmte;="0:0";="0:0";Knochenwefel Andreas;SV SW Osterfeine;Lamping Christian;Grün-Weiß Mühlen;;;;
Sat.;28.10.2017;18:00;808104;Osnabrück, Vereins-SH OSC ;118027;LK WE M;Landesklasse WE M Süd;HSG Osnabrück II;SV Rot-Weiß Damme;="0:0";="0:0";Hesse Friedel;SV Quitt Ankum;Stürenberg Ansgar;SV Quitt Ankum;;;;
Sat.;28.10.2017;18:00;809126;Lohne, SH;116031;LL F;Landesliga F Weser/Ems;TUS Blau-Weiß Lohne;HSG Grüppenb./Bookholzb.;="0:0";="0:0";Herzog Bärbel;Grün-Weiß Mühlen;Rechtien Melanie;Grün-Weiß Mühlen;;;;
Sat.;28.10.2017;18:00;403381;Sehnde, Feldstr.;111043;LL M;Landesliga M Hannover;TV E. Sehnde;SV Alfeld;="0:0";="0:0";Foltyn Yannic;TSV Burgdorf;Winterberg Nico;TSV Burgdorf;;;;
Sat.;28.10.2017;18:00;808146;Melle, Sporthalle Eicken-Bruche;115043;LL M;Landesliga M Weser/Ems;Eickener SpVg;TV Georgsmarienhütte;="0:0";="0:0";Schlichting Ralf;SSC Dodesheide;Peistrup Thorsten;SSC Dodesheide;;;;
